kingdom,phylum,class,sublcass,superorder,order,suborder,superfamily,family,subfamily,tribe,genus,taxon_name,description,occurrence_status,establishment_means,adding_user_login,first_observation,last_observation,url,created_at,updated_at,taxon_common_name
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Monadeniinae,,Monadenia,Monadenia fidelis smithiana,,,native,kueda,https://www.inaturalist.org/observations/1341139,https://www.inaturalist.org/observations/25596040,https://www.inaturalist.org/listed_taxa/7154262,2015-12-06 13:43:04 -1000,2019-05-23 04:32:20 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Helminthoglyptinae,,Helminthoglypta,Helminthoglypta nickliniana bridgesi,"Given that the original description uses ""bridgesii"" and not ""bridgesi"", I suspect that is correct and Pilsbry's spelling with a single ""i"" was incorrect, while Roth & Sadeghian's with two ""i""'s is correct. Pilsbry describes it as ""at best only a weakly differentiated race of nicklinana"" so probably not a huge deal either way.",,native,kueda,,,https://www.inaturalist.org/listed_taxa/7154310,2015-12-06 13:48:28 -1000,2015-12-06 13:48:28 -1000,Bridges' Coast Range Shoulderband Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Helminthoglyptinae,,Helminthoglypta,Helminthoglypta nickliniana ramentosa,,,native,kueda,https://www.inaturalist.org/observations/1606897,https://www.inaturalist.org/observations/20073209,https://www.inaturalist.org/listed_taxa/7154314,2015-12-06 13:48:36 -1000,2020-01-02 19:54:19 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Helminthoglyptinae,,Helminthoglypta,Helminthoglypta proles mariposa,,,native,kueda,,,https://www.inaturalist.org/listed_taxa/7154319,2015-12-06 13:48:42 -1000,2016-02-29 09:10:34 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Arionoidea,Ariolimacidae,Ariolimacinae,,Prophysaon,Prophysaon vanattae,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27907733,2018-12-13 11:07:27 -1000,2018-12-13 11:07:27 -1000,Scarletback Taildropper
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Haplotrematoidea,Haplotrematidae,,,Haplotrema,Haplotrema sportella,,,,coreyjlange,https://www.inaturalist.org/observations/10941533,https://www.inaturalist.org/observations/21934326,https://www.inaturalist.org/listed_taxa/27911620,2018-12-13 14:19:47 -1000,2019-04-03 07:08:22 -1000,Beaded Lancetooth
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Haplotrematoidea,Haplotrematidae,,,Haplotrema,Haplotrema voyanum,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27911670,2018-12-13 14:21:59 -1000,2018-12-13 14:21:59 -1000,Hooded Lancetooth Snail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Punctoidea,Helicodiscidae,,,Helicodiscus,Helicodiscus singleyanus,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27923765,2018-12-14 05:58:53 -1000,2018-12-14 05:58:53 -1000,Smooth Coil
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Helminthoglyptinae,,Eremarionta,Eremarionta rowelli chuckwallana,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27925150,2018-12-14 06:32:36 -1000,2018-12-14 06:32:36 -1000,Chuckwalla Desertsnail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Helminthoglyptinae,,Eremarionta,Eremarionta rowelli granitensis,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27925173,2018-12-14 06:33:56 -1000,2018-12-14 06:33:56 -1000,Granite Mountains Desertsnail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Helminthoglyptinae,,Eremariontoides,Eremariontoides argus,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27925233,2018-12-14 06:37:14 -1000,2018-12-14 06:37:14 -1000,Argus Desertsnail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Helminthoglyptinae,,Helminthoglypta,Helminthoglypta rhodophila,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27926580,2018-12-14 07:37:00 -1000,2018-12-14 07:37:00 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Helminthoglyptinae,,Sonorella,Sonorella bowiensis,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27935336,2018-12-14 10:50:31 -1000,2018-12-14 10:50:31 -1000,Quartzite Hill talussnail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Monadeniinae,,Monadenia,Monadenia scottiana,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27939928,2018-12-14 13:32:49 -1000,2018-12-14 13:32:49 -1000,Scott Sideband
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Xanthonychidae,Monadeniinae,,Monadenia,Monadenia setosa,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/27939952,2018-12-14 13:33:43 -1000,2018-12-14 13:33:43 -1000,Trinity Bristlesnail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Polygyridae,Triodopsinae,Vespericolini,Vespericola,Vespericola ohlone,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/28055825,2018-12-18 14:12:01 -1000,2018-12-18 14:12:01 -1000,Ohlone Hesperian
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Pristilomatidae,,,Pristiloma,Pristiloma stearnsi,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/28086645,2018-12-19 14:13:44 -1000,2018-12-19 14:13:44 -1000,Striated Tightcoil
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Punctoidea,Punctidae,,,Punctum,Punctum randolphi,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/28087624,2018-12-19 14:22:15 -1000,2018-12-19 14:22:15 -1000,Conical Spot
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Zonitoidea,Zonitidae,,,Zonites,Zonites diegoensis,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/28087763,2018-12-19 14:25:22 -1000,2018-12-19 14:25:22 -1000,
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Succineoidea,Succineidae,,,Catinella,Catinella gabbi,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/28114109,2018-12-20 10:38:28 -1000,2018-12-20 10:38:28 -1000,Riblet Ambersnail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Succineoidea,Succineidae,,,Oxyloma,Oxyloma nuttallianum,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/28114478,2018-12-20 11:15:28 -1000,2018-12-20 11:15:28 -1000,Oblique Ambersnail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Succineoidea,Succineidae,,,Succinea,Succinea oregonensis,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/28115052,2018-12-20 11:35:01 -1000,2018-12-20 11:35:01 -1000,Oregon Ambersnail
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo allyniana,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/28132295,2018-12-21 06:20:52 -1000,2018-12-21 06:20:52 -1000,Small-tooth Vertigo
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Pupilloidea,Vertiginidae,,,Vertigo,Vertigo dalliana,,,,coreyjlange,,,https://www.inaturalist.org/listed_taxa/28133095,2018-12-21 07:16:09 -1000,2018-12-21 07:16:09 -1000,Horseshoe Vertigo
Animalia,Mollusca,Gastropoda,,Eupulmonata,Stylommatophora,Helicina,Limacoidea,Boettgerillidae,,,Boettgerilla,Boettgerilla pallens,,,introduced,cedric_lee,https://www.inaturalist.org/observations/9291465,https://www.inaturalist.org/observations/9291465,https://www.inaturalist.org/listed_taxa/40034109,2019-07-30 14:31:18 -1000,2019-07-30 14:31:25 -1000,Worm Slug

List created at,2015-07-05 19:29:38 -1000
List updated at,2015-07-05 19:42:06 -1000
List updated by,kueda
CSV generated at,2020-04-10 23:49:57 UTC
